"","trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"234","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,426666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.33333333333333,"1-9",0.577350269189626,"stdev",2.04853592804496,NA,0.725081741379952,0.0701814146736446,"SamplingVariance",0.198303850288667,0.107177825242951,NA,NA,NA,188,14.9080515158756,218.333333333333,18.7171935218219,12576.4356481482
"235","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,506666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.10055596464823,NA,0.725081741379952,0.0772310354723847,"SamplingVariance",0.250323886891937,0.135293236941117,NA,NA,NA,159.833333333333,4.90747728811182,185.666666666667,4.61880215351701,12576.4356481482
"236","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,530666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.66666666666667,"1-9",0.577350269189626,"stdev",1.92185223946871,NA,0.725081741379952,0.0102036588011125,"SamplingVariance",0.0716201617124168,0.0387087450128245,NA,NA,NA,197.166666666667,21.7791949652262,229.333333333333,22.1885856541902,12576.4356481482
"237","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,349333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.97393626606095,NA,0.725081741379952,0.0104173918388205,"SamplingVariance",0.441958675308077,0.288488994862439,NA,NA,NA,164.5,7.76208734813001,191.666666666667,8.50490054811538,12576.4356481482
"238","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,381333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.33333333333333,"1-9",0.577350269189626,"stdev",1.85921909000592,NA,0.725081741379952,0.065699490799386,"SamplingVariance",0.327241499253047,0.213607236312267,NA,NA,NA,168.666666666667,18.9230899520489,197,25.1197133741609,12576.4356481482
"239","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,372000,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.33333333333333,"1-9",0.577350269189626,"stdev",1.86099263358939,NA,0.725081741379952,4.71402835440746e-05,"SamplingVariance",0.329015042836517,0.214764918770663,NA,NA,NA,198.5,17.3493515728975,228.333333333333,19.5021366350801,12576.4356481482
"240","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,197666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.33333333333333,"1-9",0.577350269189626,"stdev",1.48855231515785,NA,0.725081741379952,0.0308627018419419,"SamplingVariance",0.18762548100093,0.144224468336471,NA,NA,NA,188.166666666667,16.5630109984065,219.333333333333,20.0333056017556,12576.4356481482
"241","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,283666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8.66666666666667,"1-9",0.577350269189626,"stdev",1.49809569835384,NA,0.725081741379952,0.0330529921869264,"SamplingVariance",0.19716886419692,0.151560302255351,NA,NA,NA,175.166666666667,9.07377172587747,205.333333333333,13.2035348802256,12576.4356481482
"242","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,217666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,3,2017-03-08,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.38905793764705,NA,0.725081741379952,0.0858812045940125,"SamplingVariance",0.08813110349013,0.0677448578783789,NA,NA,NA,186.833333333333,7.50555349946513,216.666666666667,7.09459888459759,12576.4356481482
"243","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,490666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.2661069846946,NA,0.725081741379952,0.0199100083749269,"SamplingVariance",0.415874906938307,0.224769050292665,NA,NA,NA,161.166666666667,11.5144836329439,188.333333333333,13.0128141972954,12576.4356481482
"244","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,476000,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.10169943137247,NA,0.725081741379952,0.0965726077406707,"SamplingVariance",0.251467353616177,0.135911249534232,NA,NA,NA,174.166666666667,51.8105523357292,198,51.4198405287298,12576.4356481482
"245","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,497333.333333333,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.52625284274188,NA,0.725081741379952,0.035637857981964,"SamplingVariance",0.676020764985586,0.365370794892591,NA,NA,NA,158.333333333333,3.685557397916,186.666666666667,5.5075705472861,12576.4356481482
"246","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,333333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.09220980833125,NA,0.725081741379952,0.0179960353615024,"SamplingVariance",0.560232217578376,0.365692175238057,NA,NA,NA,176,10.816653826392,205.666666666667,13.5030860670194,12576.4356481482
"247","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,357333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,7.66666666666667,"1-9",0.577350269189626,"stdev",2.17948109067472,NA,0.725081741379952,0.0706453264120261,"SamplingVariance",0.647503499921847,0.422658597508361,NA,NA,NA,149.666666666667,18.6435869224067,175.333333333333,22.5018517756502,12576.4356481482
"248","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,325333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.00060078831778,NA,0.725081741379952,0.0144912072946915,"SamplingVariance",0.468623197564906,0.30589429009507,NA,NA,NA,191.5,11.8215904175369,219.333333333333,11.7189305541646,12576.4356481482
"249","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,232000,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.31375406993473,NA,0.725081741379952,0.111233826531339,"SamplingVariance",0.0128272357778101,0.00986007471059886,NA,NA,NA,185.833333333333,13.5677313259562,217.333333333333,12.7017059221718,12576.4356481482
"250","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,205666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.97373902422586,NA,0.725081741379952,0.127424188682873,"SamplingVariance",0.67281219006894,0.51717911599922,NA,NA,NA,153.166666666667,4.04145188432738,181,5.19615242270663,12576.4356481482
"251","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,202333.333333333,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,4,2017-03-08,2017-03-24,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.79883941613374,NA,0.725081741379952,0.0159861176365377,"SamplingVariance",0.49791258197682,0.382736806485737,NA,NA,NA,188,16.5755844542508,219.333333333333,15.5349069303081,12576.4356481482
"252","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,476000,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.64218375646934,NA,0.725081741379952,0.191996858146841,"SamplingVariance",0.791951678713047,0.428028293441662,NA,NA,NA,202.333333333333,7.50555349946513,222.666666666667,7.02376916856849,12576.4356481482
"253","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,498666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.14335383331615,NA,0.725081741379952,0.106938994528067,"SamplingVariance",0.293121755559857,0.158424318270016,NA,NA,NA,199.333333333333,11.8988794990677,220,11.13552872566,12576.4356481482
"254","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,480000,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.87778011636532,NA,0.725081741379952,0.120662782860526,"SamplingVariance",0.0275480386090268,0.0148889638982118,NA,NA,NA,207.333333333333,4.61880215351701,228.333333333333,2.88675134594813,12576.4356481482
"255","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,324666.666666667,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.13698198834897,NA,0.725081741379952,0.00992864438984903,"SamplingVariance",0.605004397596096,0.394917263312431,NA,NA,NA,204.333333333333,4.90747728811182,224.666666666667,4.61880215351701,12576.4356481482
"256","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,367333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.82789865751201,NA,0.725081741379952,0.0503927355731413,"SamplingVariance",0.295921066759137,0.19316279072575,NA,NA,NA,207.333333333333,4.61880215351701,228.333333333333,2.88675134594813,12576.4356481482
"257","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,334000,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.78061480009739,NA,0.725081741379952,0.0168661069892544,"SamplingVariance",0.248637209344517,0.16229820256204,NA,NA,NA,218.5,0,238,0,12576.4356481482
"258","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,206333.333333333,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.84339985025659,NA,0.725081741379952,0.0034680104622566,"SamplingVariance",0.54247301609967,0.41698964296576,NA,NA,NA,205.333333333333,8.08290376865476,224,10.3923048454133,12576.4356481482
"259","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,213333.333333333,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.75638996486353,NA,0.725081741379952,0.0066137641957903,"SamplingVariance",0.45546313070661,0.350106646083427,NA,NA,NA,192.833333333333,37.3374253709778,214,34.8711915483254,12576.4356481482
"260","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,233666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,5,2017-03-19,NA,NA,NA,NA,NA,NA,1,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.53367038318096,NA,0.725081741379952,0.00410868096426698,"SamplingVariance",0.23274354902404,0.178905948369396,NA,NA,NA,218.5,0,238,0,12576.4356481482
"261","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,517333.333333333,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.27194278731698,NA,0.725081741379952,0.111342018541654,"SamplingVariance",0.421710709560687,0.227923142523872,NA,NA,NA,205,12.2780291578087,225.333333333333,12.5033328890074,12576.4356481482
"262","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,449333.333333333,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.31214436313543,NA,0.725081741379952,0.0370407960252181,"SamplingVariance",0.461912285379137,0.249650998343559,NA,NA,NA,201.666666666667,8.25126252965771,223,6.557438524302,12576.4356481482
"263","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,430666.666666667,0.25,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,7.66666666666667,"1-9",0.577350269189626,"stdev",2.27791368868079,NA,0.725081741379952,0.0367752660661674,"SamplingVariance",0.427681610924497,0.231150251941978,NA,NA,NA,214.333333333333,19.3412340178525,232.666666666667,24.8260615751539,12576.4356481482
"264","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,346000,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.97413836034495,NA,0.725081741379952,0.0219976696424443,"SamplingVariance",0.442160769592077,0.288620912121033,NA,NA,NA,215.666666666667,4.90747728811182,235.333333333333,4.61880215351701,12576.4356481482
"265","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,305333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",2.11259340897551,NA,0.725081741379952,0.0208605964100089,"SamplingVariance",0.580615818222636,0.378997592214974,NA,NA,NA,204.333333333333,4.90747728811182,224.666666666667,4.61880215351701,12576.4356481482
"266","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,345333.333333333,0.5,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.35690258922655,NA,0.725081741379952,0.12712524496757,"SamplingVariance",-0.175075001526323,-0.114280393253197,NA,NA,NA,215.666666666667,4.90747728811182,235.333333333333,4.61880215351701,12576.4356481482
"267","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,190666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.71399910210255,NA,0.725081741379952,0.0143845745429242,"SamplingVariance",0.41307226794563,0.31752152165677,NA,NA,NA,205,4.35889894354067,225.333333333333,4.50924975282289,12576.4356481482
"268","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,209666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Throttle","propiconazole",125,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.79216546387105,NA,0.725081741379952,0.0111683466249756,"SamplingVariance",0.49123862971413,0.377606654591365,NA,NA,NA,202.833333333333,16.0104132780304,223.333333333333,15.0111069989303,12576.4356481482
"269","mung1617/02","2017","Missen Flats","Jade","RCB",10,2,201666.666666667,1,3,2017-01-27,2017-02-01,NA,NA,NA,2017-03-07,"Folicur","tebuconazole",62,6,2017-03-08,2017-04-02,NA,NA,NA,NA,NA,2,2017-05-11,2017-04-18,8,"1-9",0,"stdev",1.74243535534903,NA,0.725081741379952,0.0438506303336705,"SamplingVariance",0.44150852119211,0.339379978642868,NA,NA,NA,207.5,9.52627944162882,229.333333333333,7.50555349946513,12576.4356481482
"270","mung1617/01","2017","Hermitage","Jade","RCB",30.5333333333333,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.404702484768338,NA,0.0186257869010656,0.146267549168008,"SamplingVariance",NA,NA,NA,NA,NA,246.5,0.5,273.333333333333,0.577350269189626,32673.3814814815
"271","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.558857224535057,NA,0.0186257869010656,0.0321667559166369,"SamplingVariance",NA,NA,NA,NA,NA,222.666666666667,22.024607450153,251.666666666667,21.548395145192,32673.3814814815
"272","mung1617/01","2017","Hermitage","Jade","RCB",28.0666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.316316762742075,NA,0.0186257869010656,0.0633868132968749,"SamplingVariance",NA,NA,NA,NA,NA,212,34.2746261832277,240.333333333333,32.654759734736,32673.3814814815
"273","mung1617/01","2017","Hermitage","Jade","RCB",30.7333333333333,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.319058945539776,NA,0.0186257869010656,0.0623030873696522,"SamplingVariance",NA,NA,NA,NA,NA,235.5,16.3477827242718,263.333333333333,16.4418166068514,32673.3814814815
"274","mung1617/01","2017","Hermitage","Jade","RCB",6.7,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.620546220477007,NA,0.0186257869010656,0.00785283885257962,"SamplingVariance",NA,NA,NA,NA,NA,226.833333333333,50.5206228517952,255.333333333333,48.8091521472493,32673.3814814815
"275","mung1617/01","2017","Hermitage","Jade","RCB",6.53333333333333,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.47362642810691,NA,0.0186257869010656,0.012811478278472,"SamplingVariance",NA,NA,NA,NA,NA,212.333333333333,30.1675874629267,240.666666666667,29.1604755333882,32673.3814814815
"276","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.615181312501559,NA,0.0186257869010656,0.0040918829691605,"SamplingVariance",NA,NA,NA,NA,NA,235.166666666667,12.6622799421484,262.666666666667,11.060440015358,32673.3814814815
"277","mung1617/01","2017","Hermitage","Jade","RCB",6.43333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.502022454330147,NA,0.0186257869010656,0.00532597498874612,"SamplingVariance",NA,NA,NA,NA,NA,222.833333333333,21.096998206696,251,19.6977156035922,32673.3814814815
"278","mung1617/01","2017","Hermitage","Jade","RCB",6.8,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.47212199306343,NA,0.0186257869010656,0.0398518251426409,"SamplingVariance",NA,NA,NA,NA,NA,241.5,21.2837966537928,268.666666666667,20.4042479237372,32673.3814814815
"279","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.617619847152244,NA,0.0186257869010656,0.0518821404231414,"SamplingVariance",0.17130559954902,0.383822834401897,NA,NA,NA,130.833333333333,14.6486631927058,158.333333333333,19.55334583475,32673.3814814815
"280","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.511720055869963,NA,0.0186257869010656,0.0153873010917613,"SamplingVariance",-0.048755243910774,-0.0869891035873436,NA,NA,NA,118.666666666667,5.83809329604566,144.333333333333,8.50490054811538,32673.3814814815
"281","mung1617/01","2017","Hermitage","Jade","RCB",6.66666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.451544885101344,NA,0.0186257869010656,0.0468853805591486,"SamplingVariance",0.0308564904638723,0.0733476151403295,NA,NA,NA,159,36.7559518989782,189,37.589892258425,32673.3814814815
"282","mung1617/01","2017","Hermitage","Jade","RCB",29.5666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.359434040135306,NA,0.0186257869010656,0.0784062432341267,"SamplingVariance",-0.0868802074679184,-0.194661514693914,NA,NA,NA,140,12.9903810567666,171,15.5884572681199,32673.3814814815
"283","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.592761346944877,NA,0.0186257869010656,0.0404632812255945,"SamplingVariance",0.03228604716414,0.0576047636296739,NA,NA,NA,123.833333333333,5.83809329604567,150.333333333333,5.5075705472861,32673.3814814815
"284","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.601974423531506,NA,0.0186257869010656,0.010673205408097,"SamplingVariance",0.181286028894034,0.430927097597398,NA,NA,NA,125.5,8.26135582092915,153,9,32673.3814814815
"285","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.559259728423486,NA,0.0186257869010656,0.00339484582166013,"SamplingVariance",0.112945480820262,0.253062682687806,NA,NA,NA,124.666666666667,7.0059498523279,152,7.54983443527075,32673.3814814815
"286","mung1617/01","2017","Hermitage","Jade","RCB",6.66666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.503104157481603,NA,0.0186257869010656,0.0191541710390683,"SamplingVariance",-0.0573711422991341,-0.102361589032698,NA,NA,NA,159.166666666667,10.6926766215636,189.666666666667,9.50438495292217,32673.3814814815
"287","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,2,2017-03-13,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.482395949784343,NA,0.0186257869010656,0.0125310725089051,"SamplingVariance",0.0617075551468714,0.146682332894036,NA,NA,NA,137.666666666667,35.157976809443,163.666666666667,39.208842540087,32673.3814814815
